ies_name	ies_ret	ies+	ies-
IESPGM.PTET51.1.102.48637	0.0769	4	48
IESPGM.PTET51.1.102.56135	0.4516	14	17
IESPGM.PTET51.1.102.56205	0.5161	16	15
IESPGM.PTET51.1.102.56685	0.2143	12	44
IESPGM.PTET51.1.102.61830	0.2252	25	86
IESPGM.PTET51.1.102.62593	0.1053	2	17
IESPGM.PTET51.1.102.66043	0.1333	4	26
IESPGM.PTET51.1.102.66183	0.3333	21	42
IESPGM.PTET51.1.102.67804	0.2812	9	23
IESPGM.PTET51.1.102.69515	0.2857	16	40
IESPGM.PTET51.1.102.70322	0.2051	8	31
IESPGM.PTET51.1.102.74426	0.1250	4	28
IESPGM.PTET51.1.102.74527	0.3621	21	37
IESPGM.PTET51.1.102.77188	0.4194	13	18
IESPGM.PTET51.1.102.78320	0.5000	9	9
IESPGM.PTET51.1.102.79650	0.1250	1	7
IESPGM.PTET51.1.102.79749	0.4722	17	19
IESPGM.PTET51.1.102.80247	0.5250	21	19
IESPGM.PTET51.1.102.80879	0.7500	27	9
IESPGM.PTET51.1.102.81150	0.1562	5	27
IESPGM.PTET51.1.102.82206	0.8095	17	4
IESPGM.PTET51.1.102.82841	0.7188	23	9
IESPGM.PTET51.1.102.85330	0.1154	6	46
IESPGM.PTET51.1.102.85369	0.1167	7	53
IESPGM.PTET51.1.102.87777	0.5843	52	37
IESPGM.PTET51.1.102.89425	0.3962	21	32
IESPGM.PTET51.1.102.96259	0.5510	27	22
IESPGM.PTET51.1.102.97473	0.2338	18	59
IESPGM.PTET51.1.102.99003	0.3409	15	29
IESPGM.PTET51.1.102.100495	0.3301	34	69
IESPGM.PTET51.1.102.103022	0.5088	29	28
IESPGM.PTET51.1.102.103339	0.3774	20	33
IESPGM.PTET51.1.102.103636	0.2162	16	58
IESPGM.PTET51.1.102.106802	0.3824	39	63
IESPGM.PTET51.1.102.108512	0.4348	20	26
IESPGM.PTET51.1.102.113693	0.3125	15	33
IESPGM.PTET51.1.102.117025	0.4634	19	22
IESPGM.PTET51.1.102.120922	0.3953	17	26
IESPGM.PTET51.1.102.124602	0.6000	12	8
IESPGM.PTET51.1.102.126331	0.3226	10	21
IESPGM.PTET51.1.102.126400	0.2500	4	12
IESPGM.PTET51.1.102.127178	0.3103	18	40
IESPGM.PTET51.1.102.127566	0.3261	15	31
IESPGM.PTET51.1.102.127663	0.4615	6	7
IESPGM.PTET51.1.102.127955	0.4605	35	41
IESPGM.PTET51.1.102.128234	0.1719	11	53
IESPGM.PTET51.1.102.129940	0.4186	18	25
IESPGM.PTET51.1.102.130735	0.2903	9	22
IESPGM.PTET51.1.102.133128	0.1489	7	40
IESPGM.PTET51.1.102.134732	0.3506	27	50
IESPGM.PTET51.1.102.136138	0.2500	14	42
IESPGM.PTET51.1.102.136786	0.3934	24	37
IESPGM.PTET51.1.102.137155	0.2245	11	38
IESPGM.PTET51.1.102.137216	0.3962	21	32
IESPGM.PTET51.1.102.140088	0.1282	5	34
IESPGM.PTET51.1.102.143281	0.5625	9	7
IESPGM.PTET51.1.102.144114	0.1778	8	37
IESPGM.PTET51.1.102.145832	0.4324	16	21
IESPGM.PTET51.1.102.146546	0.4390	18	23
IESPGM.PTET51.1.102.146661	0.5075	34	33
IESPGM.PTET51.1.102.147347	0.4762	10	11
IESPGM.PTET51.1.102.148078	0.5405	40	34
IESPGM.PTET51.1.102.148345	0.3600	9	16
IESPGM.PTET51.1.102.150369	0.3667	22	38
IESPGM.PTET51.1.102.151039	0.0000	0	55
IESPGM.PTET51.1.102.151480	0.0923	6	59
IESPGM.PTET51.1.102.155645	0.4848	16	17
IESPGM.PTET51.1.102.156274	0.3478	8	15
IESPGM.PTET51.1.102.158867	0.4583	11	13
IESPGM.PTET51.1.102.159025	0.4627	31	36
IESPGM.PTET51.1.102.159398	0.2174	10	36
IESPGM.PTET51.1.102.166880	0.2778	5	13
IESPGM.PTET51.1.102.168465	0.2727	12	32
IESPGM.PTET51.1.102.168961	0.6667	26	13
IESPGM.PTET51.1.102.169781	0.2619	11	31
IESPGM.PTET51.1.102.170563	0.4906	26	27
IESPGM.PTET51.1.102.171869	0.5098	26	25
IESPGM.PTET51.1.102.173711	0.1273	7	48
IESPGM.PTET51.1.102.175502	0.5000	15	15
IESPGM.PTET51.1.102.177353	0.3590	14	25
IESPGM.PTET51.1.102.178262	0.5660	30	23
IESPGM.PTET51.1.102.179155	0.6731	35	17
IESPGM.PTET51.1.102.181718	0.4386	25	32
IESPGM.PTET51.1.102.184090	0.4878	40	42
IESPGM.PTET51.1.102.184234	0.5306	26	23
IESPGM.PTET51.1.102.184345	0.4906	26	27
IESPGM.PTET51.1.102.185044	0.3103	9	20
IESPGM.PTET51.1.102.187070	0.4627	31	36
IESPGM.PTET51.1.102.187300	0.5250	21	19
IESPGM.PTET51.1.102.187772	0.1786	15	69
IESPGM.PTET51.1.102.188653	0.3226	10	21
IESPGM.PTET51.1.102.188666	0.2778	10	26
IESPGM.PTET51.1.102.189920	0.3902	16	25
IESPGM.PTET51.1.102.194317	0.2368	18	58
IESPGM.PTET51.1.102.194741	0.3636	20	35
IESPGM.PTET51.1.102.194752	0.2791	12	31
IESPGM.PTET51.1.102.194782	0.2571	9	26
IESPGM.PTET51.1.102.195026	0.1889	17	73
IESPGM.PTET51.1.102.198572	0.4615	18	21
IESPGM.PTET51.1.102.198760	0.5714	8	6
IESPGM.PTET51.1.102.199688	0.2857	18	45
IESPGM.PTET51.1.102.200268	0.2391	11	35
IESPGM.PTET51.1.102.200868	0.1961	10	41
IESPGM.PTET51.1.102.202234	0.2800	7	18
IESPGM.PTET51.1.102.203101	0.4865	18	19
IESPGM.PTET51.1.102.209144	0.2035	23	90
IESPGM.PTET51.1.102.209812	0.2078	32	122
IESPGM.PTET51.1.102.211271	0.3333	21	42
IESPGM.PTET51.1.102.211453	0.3947	15	23
IESPGM.PTET51.1.102.211516	0.4000	20	30
IESPGM.PTET51.1.102.211980	0.2857	14	35
IESPGM.PTET51.1.102.216628	0.2000	9	36
IESPGM.PTET51.1.102.216959	0.3000	9	21
IESPGM.PTET51.1.102.219747	0.1964	11	45
IESPGM.PTET51.1.102.221002	0.2656	17	47
IESPGM.PTET51.1.102.221815	0.2258	7	24
IESPGM.PTET51.1.102.222375	0.2326	10	33
IESPGM.PTET51.1.102.224072	0.2870	33	82
IESPGM.PTET51.1.102.224473	0.2211	21	74
IESPGM.PTET51.1.102.227094	0.3099	22	49
IESPGM.PTET51.1.102.227399	0.2826	13	33
IESPGM.PTET51.1.102.231479	0.5200	13	12
IESPGM.PTET51.1.102.233799	0.7021	33	14
IESPGM.PTET51.1.102.234325	0.5556	15	12
IESPGM.PTET51.1.102.237601	0.2468	19	58
IESPGM.PTET51.1.102.238217	0.4333	26	34
IESPGM.PTET51.1.102.239370	0.1579	6	32
IESPGM.PTET51.1.102.240230	0.2500	4	12
IESPGM.PTET51.1.102.241463	0.5278	19	17
IESPGM.PTET51.1.102.241774	0.3846	15	24
IESPGM.PTET51.1.102.242050	0.1786	10	46
IESPGM.PTET51.1.102.242245	0.7250	29	11
IESPGM.PTET51.1.102.242730	0.5263	10	9
IESPGM.PTET51.1.102.245707	0.6842	26	12
IESPGM.PTET51.1.102.245921	0.3750	15	25
IESPGM.PTET51.1.102.246043	0.3103	9	20
IESPGM.PTET51.1.102.246085	0.5227	23	21
IESPGM.PTET51.1.102.246308	0.4286	15	20
IESPGM.PTET51.1.102.246537	0.2778	10	26
IESPGM.PTET51.1.102.247123	0.4853	33	35
IESPGM.PTET51.1.102.247727	0.5918	29	20
IESPGM.PTET51.1.102.248363	0.1613	5	26
IESPGM.PTET51.1.102.249528	0.4444	20	25
IESPGM.PTET51.1.102.249759	0.2542	15	44
IESPGM.PTET51.1.102.250259	0.3103	9	20
IESPGM.PTET51.1.102.250681	0.6250	20	12
IESPGM.PTET51.1.102.250816	0.2381	10	32
IESPGM.PTET51.1.102.251326	0.3095	13	29
IESPGM.PTET51.1.102.253267	0.3333	6	12
IESPGM.PTET51.1.102.254319	0.2500	4	12
IESPGM.PTET51.1.102.254773	0.2826	13	33
IESPGM.PTET51.1.102.255707	0.1837	9	40
IESPGM.PTET51.1.102.256380	0.5526	21	17
IESPGM.PTET51.1.102.256550	0.3261	15	31
IESPGM.PTET51.1.102.256912	0.3906	25	39
IESPGM.PTET51.1.102.257349	0.2000	6	24
IESPGM.PTET51.1.102.257909	0.7500	15	5
IESPGM.PTET51.1.102.259303	0.2727	18	48
IESPGM.PTET51.1.102.260120	0.3333	19	38
IESPGM.PTET51.1.102.260961	0.2400	12	38
IESPGM.PTET51.1.102.261458	0.1695	10	49
IESPGM.PTET51.1.102.262958	0.3333	16	32
IESPGM.PTET51.1.102.263530	0.5435	25	21
IESPGM.PTET51.1.102.263614	0.3889	14	22
IESPGM.PTET51.1.102.263984	0.4125	33	47
IESPGM.PTET51.1.102.264084	0.2857	20	50
IESPGM.PTET51.1.102.264343	0.3684	21	36
IESPGM.PTET51.1.102.265328	0.3882	33	52
IESPGM.PTET51.1.102.266028	0.1613	5	26
IESPGM.PTET51.1.102.266142	0.3500	14	26
IESPGM.PTET51.1.102.267456	0.0000	0	17
IESPGM.PTET51.1.102.268062	0.1538	12	66
IESPGM.PTET51.1.102.268307	0.4000	20	30
IESPGM.PTET51.1.102.270752	0.4130	19	27
IESPGM.PTET51.1.102.270892	0.6591	29	15
IESPGM.PTET51.1.102.272135	0.3929	11	17
IESPGM.PTET51.1.102.272456	0.3846	30	48
IESPGM.PTET51.1.102.272672	0.6522	15	8
IESPGM.PTET51.1.102.274347	0.5397	34	29
IESPGM.PTET51.1.102.274672	0.4118	7	10
IESPGM.PTET51.1.102.277840	0.5517	32	26
IESPGM.PTET51.1.102.279229	0.7419	23	8
IESPGM.PTET51.1.102.280036	0.8824	45	6
IESPGM.PTET51.1.102.282705	0.7407	20	7
IESPGM.PTET51.1.102.283320	0.7727	17	5
IESPGM.PTET51.1.102.283329	0.6471	11	6
IESPGM.PTET51.1.102.283744	0.7778	14	4
IESPGM.PTET51.1.102.283777	0.6842	13	6
IESPGM.PTET51.1.102.283859	0.4118	7	10
IESPGM.PTET51.1.102.283911	0.3913	9	14
IESPGM.PTET51.1.102.284097	0.3333	10	20
IESPGM.PTET51.1.102.284406	0.5909	13	9
IESPGM.PTET51.1.102.284591	1.0000	5	0
IESPGM.PTET51.1.102.284999	0.6970	23	10
IESPGM.PTET51.1.102.285026	0.6000	15	10
IESPGM.PTET51.1.102.285077	0.5556	15	12
IESPGM.PTET51.1.102.285133	0.6154	16	10
IESPGM.PTET51.1.102.285240	0.4348	10	13
IESPGM.PTET51.1.102.286718	0.7500	6	2
IESPGM.PTET51.1.102.286739	0.6154	8	5
IESPGM.PTET51.1.102.289164	0.3548	11	20
IESPGM.PTET51.1.102.289278	0.5294	9	8
IESPGM.PTET51.1.102.293051	0.3704	10	17
IESPGM.PTET51.1.102.297980	0.4688	15	17
IESPGM.PTET51.1.102.300914	0.0862	5	53
IESPGM.PTET51.1.102.301520	0.5200	13	12
IESPGM.PTET51.1.102.307066	0.0000	0	6
IESPGM.PTET51.1.102.307337	1.0000	32	0
IESPGM.PTET51.1.102.310630	0.0030	4	1316
IESPGM.PTET51.1.351.181	0.8889	8	1
IESPGM.PTET51.1.351.674	0.6579	25	13
IESPGM.PTET51.1.351.888	0.6053	23	15
IESPGM.PTET51.1.351.2326	0.4186	18	25
IESPGM.PTET51.1.351.2764	0.6029	41	27
IESPGM.PTET51.1.351.3910	0.7037	19	8
IESPGM.PTET51.1.351.4097	0.4667	7	8
IESPGM.PTET51.1.351.5116	0.5769	15	11
IESPGM.PTET51.1.351.6719	0.5263	20	18
IESPGM.PTET51.1.351.6964	0.5484	17	14
IESPGM.PTET51.1.8.1235	0.4444	12	15
IESPGM.PTET51.1.8.2837	0.2540	16	47
IESPGM.PTET51.1.8.5811	0.3699	27	46
IESPGM.PTET51.1.8.6277	0.3696	17	29
IESPGM.PTET51.1.8.8233	0.2840	23	58
IESPGM.PTET51.1.8.9461	0.4444	20	25
IESPGM.PTET51.1.8.9472	0.5357	30	26
IESPGM.PTET51.1.8.11201	0.1167	7	53
IESPGM.PTET51.1.8.15740	0.5000	13	13
IESPGM.PTET51.1.8.16026	0.2500	14	42
IESPGM.PTET51.1.8.19013	0.0625	3	45
IESPGM.PTET51.1.8.19753	0.4271	41	55
IESPGM.PTET51.1.8.21182	0.3704	30	51
IESPGM.PTET51.1.8.21246	0.3636	36	63
IESPGM.PTET51.1.8.23135	0.1233	9	64
IESPGM.PTET51.1.8.25886	0.2471	21	64
IESPGM.PTET51.1.8.26536	0.4828	28	30
IESPGM.PTET51.1.8.28080	0.3151	23	50
IESPGM.PTET51.1.8.28436	0.1194	8	59
IESPGM.PTET51.1.8.28488	0.2542	15	44
IESPGM.PTET51.1.8.30439	0.2593	14	40
IESPGM.PTET51.1.8.32186	0.1800	9	41
IESPGM.PTET51.1.8.33198	0.3529	18	33
IESPGM.PTET51.1.8.34462	0.3929	11	17
IESPGM.PTET51.1.8.38407	0.5238	11	10
IESPGM.PTET51.1.8.41618	0.0816	4	45
IESPGM.PTET51.1.8.42212	0.5000	19	19
IESPGM.PTET51.1.8.42812	0.3333	18	36
IESPGM.PTET51.1.8.44007	0.4925	33	34
IESPGM.PTET51.1.8.45995	0.6585	27	14
IESPGM.PTET51.1.8.46436	0.6170	29	18
IESPGM.PTET51.1.8.46716	0.1875	9	39
IESPGM.PTET51.1.8.47650	0.4545	15	18
IESPGM.PTET51.1.8.49391	0.3793	11	18
IESPGM.PTET51.1.8.55147	0.4545	10	12
IESPGM.PTET51.1.8.56847	0.7391	17	6
IESPGM.PTET51.1.8.57203	0.3684	14	24
IESPGM.PTET51.1.8.59050	0.4651	20	23
IESPGM.PTET51.1.8.59786	0.2577	25	72
IESPGM.PTET51.1.8.61563	0.1786	10	46
IESPGM.PTET51.1.8.68923	0.0521	5	91
IESPGM.PTET51.1.8.70749	0.0370	1	26
IESPGM.PTET51.1.8.73767	0.5769	15	11
IESPGM.PTET51.1.8.74934	0.2903	18	44
IESPGM.PTET51.1.8.77113	0.3111	14	31
IESPGM.PTET51.1.8.77439	0.4615	12	14
IESPGM.PTET51.1.8.78409	0.3137	16	35
IESPGM.PTET51.1.8.82833	0.3200	16	34
IESPGM.PTET51.1.8.84188	0.4237	25	34
IESPGM.PTET51.1.8.85098	0.5333	16	14
IESPGM.PTET51.1.8.85560	0.4062	13	19
IESPGM.PTET51.1.8.86105	0.2500	14	42
IESPGM.PTET51.1.8.87327	0.2157	11	40
IESPGM.PTET51.1.8.88729	0.3721	16	27
IESPGM.PTET51.1.8.88946	0.3243	12	25
IESPGM.PTET51.1.8.89235	0.2059	7	27
IESPGM.PTET51.1.8.89938	0.3538	23	42
IESPGM.PTET51.1.8.91174	0.3571	10	18
IESPGM.PTET51.1.8.93422	0.5769	30	22
IESPGM.PTET51.1.8.93761	0.1132	6	47
IESPGM.PTET51.1.8.94585	0.3824	26	42
IESPGM.PTET51.1.8.95582	0.4375	14	18
IESPGM.PTET51.1.8.99342	0.6250	5	3
IESPGM.PTET51.1.8.100120	0.1613	5	26
IESPGM.PTET51.1.8.101882	0.3191	15	32
IESPGM.PTET51.1.8.102074	0.4318	19	25
IESPGM.PTET51.1.8.102991	0.3684	7	12
IESPGM.PTET51.1.8.103331	0.2895	11	27
IESPGM.PTET51.1.8.105653	0.3607	22	39
IESPGM.PTET51.1.8.106922	0.2692	14	38
IESPGM.PTET51.1.8.110864	0.2879	19	47
IESPGM.PTET51.1.8.111011	0.3125	10	22
IESPGM.PTET51.1.8.114163	0.1552	9	49
IESPGM.PTET51.1.8.116557	0.2083	10	38
IESPGM.PTET51.1.8.117732	0.3333	14	28
IESPGM.PTET51.1.8.119985	0.2154	14	51
IESPGM.PTET51.1.8.120239	0.2532	20	59
IESPGM.PTET51.1.8.120508	0.4643	26	30
IESPGM.PTET51.1.8.120847	0.3864	17	27
IESPGM.PTET51.1.8.123336	0.4468	21	26
IESPGM.PTET51.1.8.125198	1.0000	9	0
IESPGM.PTET51.1.8.125565	0.4773	21	23
IESPGM.PTET51.1.8.126068	0.1176	4	30
IESPGM.PTET51.1.8.126680	0.0857	3	32
IESPGM.PTET51.1.8.126869	0.5192	27	25
IESPGM.PTET51.1.8.128152	0.5098	26	25
IESPGM.PTET51.1.8.128583	0.0667	3	42
IESPGM.PTET51.1.8.129546	0.1549	11	60
IESPGM.PTET51.1.8.130536	0.5672	38	29
IESPGM.PTET51.1.8.130766	0.7143	30	12
IESPGM.PTET51.1.8.131200	0.5152	17	16
IESPGM.PTET51.1.8.131855	0.3103	9	20
IESPGM.PTET51.1.8.134509	0.5217	12	11
IESPGM.PTET51.1.8.134808	0.2381	5	16
IESPGM.PTET51.1.8.134921	0.4583	11	13
IESPGM.PTET51.1.8.136171	0.4000	22	33
IESPGM.PTET51.1.8.137075	0.4694	23	26
IESPGM.PTET51.1.8.137850	0.5000	18	18
IESPGM.PTET51.1.8.139238	0.0500	1	19
IESPGM.PTET51.1.8.140177	0.1176	2	15
IESPGM.PTET51.1.8.140696	0.3256	14	29
IESPGM.PTET51.1.8.140707	0.2895	11	27
IESPGM.PTET51.1.8.145496	0.3796	41	67
IESPGM.PTET51.1.8.146067	0.4068	24	35
IESPGM.PTET51.1.8.146376	0.4328	29	38
IESPGM.PTET51.1.8.146543	0.2619	11	31
IESPGM.PTET51.1.8.147416	0.2121	14	52
IESPGM.PTET51.1.8.149318	0.3043	7	16
IESPGM.PTET51.1.8.150988	0.4203	29	40
IESPGM.PTET51.1.8.153070	0.5882	30	21
IESPGM.PTET51.1.8.153158	0.1852	5	22
IESPGM.PTET51.1.8.153863	0.1176	2	15
IESPGM.PTET51.1.8.156310	0.3448	10	19
IESPGM.PTET51.1.8.156554	0.2400	18	57
IESPGM.PTET51.1.8.156619	0.4138	36	51
IESPGM.PTET51.1.8.159829	0.1846	12	53
IESPGM.PTET51.1.8.160683	0.7647	13	4
IESPGM.PTET51.1.8.160778	0.6383	30	17
IESPGM.PTET51.1.8.164145	0.1961	10	41
IESPGM.PTET51.1.8.164399	0.3158	6	13
IESPGM.PTET51.1.8.165112	0.2143	9	33
IESPGM.PTET51.1.8.168201	0.1786	5	23
IESPGM.PTET51.1.8.168331	0.5000	14	14
IESPGM.PTET51.1.8.168461	1.0000	14	0
IESPGM.PTET51.1.8.168589	0.4286	12	16
IESPGM.PTET51.1.8.168719	0.2963	8	19
IESPGM.PTET51.1.8.168979	0.3462	9	17
IESPGM.PTET51.1.8.169109	0.2857	10	25
IESPGM.PTET51.1.8.169239	0.5429	19	16
IESPGM.PTET51.1.8.169369	0.3750	12	20
IESPGM.PTET51.1.8.169499	0.4667	21	24
IESPGM.PTET51.1.8.169630	0.1905	8	34
IESPGM.PTET51.1.8.169759	0.3636	12	21
IESPGM.PTET51.1.8.169888	0.7500	21	7
IESPGM.PTET51.1.8.170015	0.1212	4	29
IESPGM.PTET51.1.8.170143	0.3043	7	16
IESPGM.PTET51.1.8.170274	0.1538	2	11
IESPGM.PTET51.1.8.171221	0.3056	11	25
IESPGM.PTET51.1.8.172122	0.2800	14	36
IESPGM.PTET51.1.8.173135	0.2951	18	43
IESPGM.PTET51.1.8.175264	0.2778	10	26
IESPGM.PTET51.1.8.175379	0.1702	8	39
IESPGM.PTET51.1.8.176342	0.4286	21	28
IESPGM.PTET51.1.8.176938	0.1875	6	26
IESPGM.PTET51.1.8.177914	0.2500	11	33
IESPGM.PTET51.1.8.178494	0.3125	30	66
IESPGM.PTET51.1.8.179509	0.2558	11	32
IESPGM.PTET51.1.8.182366	0.2115	11	41
IESPGM.PTET51.1.8.182655	0.4286	6	8
IESPGM.PTET51.1.8.183522	0.2400	6	19
IESPGM.PTET51.1.8.184911	0.5556	25	20
IESPGM.PTET51.1.8.189294	0.7857	33	9
IESPGM.PTET51.1.8.190020	0.1077	7	58
IESPGM.PTET51.1.8.190342	0.3235	11	23
IESPGM.PTET51.1.8.191327	0.1400	7	43
IESPGM.PTET51.1.8.192847	0.3220	19	40
IESPGM.PTET51.1.8.193321	0.2024	17	67
IESPGM.PTET51.1.8.194845	0.2812	9	23
IESPGM.PTET51.1.8.198323	0.2791	12	31
IESPGM.PTET51.1.8.200055	0.4459	33	41
IESPGM.PTET51.1.8.200540	0.3429	12	23
IESPGM.PTET51.1.8.201343	0.3182	7	15
IESPGM.PTET51.1.8.205060	0.7660	36	11
IESPGM.PTET51.1.8.205231	0.4250	17	23
IESPGM.PTET51.1.8.207102	0.2500	4	12
IESPGM.PTET51.1.8.207210	0.3750	9	15
IESPGM.PTET51.1.8.208715	0.1702	8	39
IESPGM.PTET51.1.8.210641	0.3803	27	44
IESPGM.PTET51.1.8.214237	0.2000	11	44
IESPGM.PTET51.1.8.214957	0.0851	4	43
IESPGM.PTET51.1.8.217113	0.1538	4	22
IESPGM.PTET51.1.8.218389	0.1111	5	40
IESPGM.PTET51.1.8.218778	0.3902	16	25
IESPGM.PTET51.1.8.219938	1.0000	48	0
IESPGM.PTET51.1.8.222258	0.3793	22	36
IESPGM.PTET51.1.8.222450	0.2683	11	30
IESPGM.PTET51.1.8.225048	0.1136	5	39
IESPGM.PTET51.1.8.226857	0.3077	16	36
IESPGM.PTET51.1.8.228157	0.8182	18	4
IESPGM.PTET51.1.8.228683	0.6486	24	13
IESPGM.PTET51.1.8.229921	0.3467	26	49
IESPGM.PTET51.1.8.230113	0.5682	25	19
IESPGM.PTET51.1.8.231757	0.6286	22	13
IESPGM.PTET51.1.8.234866	0.6923	18	8
IESPGM.PTET51.1.8.235310	0.4000	4	6
IESPGM.PTET51.1.8.238153	0.3529	12	22
IESPGM.PTET51.1.8.243019	0.2778	15	39
IESPGM.PTET51.1.8.244437	0.3448	20	38
IESPGM.PTET51.1.8.245431	0.0833	3	33
IESPGM.PTET51.1.8.245506	0.3529	18	33
IESPGM.PTET51.1.8.247914	0.3784	14	23
IESPGM.PTET51.1.8.248119	0.6897	20	9
IESPGM.PTET51.1.8.249646	0.3151	23	50
IESPGM.PTET51.1.8.251816	0.1167	7	53
IESPGM.PTET51.1.8.255210	0.4340	23	30
IESPGM.PTET51.1.8.256741	0.1339	15	97
IESPGM.PTET51.1.8.257314	0.5652	26	20
IESPGM.PTET51.1.8.257406	0.6667	28	14
IESPGM.PTET51.1.8.257671	0.3000	6	14
IESPGM.PTET51.1.8.259374	0.4615	6	7
IESPGM.PTET51.1.8.259760	0.1176	6	45
IESPGM.PTET51.1.8.262665	0.3472	25	47
IESPGM.PTET51.1.8.263391	0.2593	14	40
IESPGM.PTET51.1.8.263582	0.1333	4	26
IESPGM.PTET51.1.8.263726	0.2281	13	44
IESPGM.PTET51.1.8.264073	0.2667	12	33
IESPGM.PTET51.1.8.264154	0.3721	16	27
IESPGM.PTET51.1.8.264254	0.1842	7	31
IESPGM.PTET51.1.8.264293	0.2807	16	41
IESPGM.PTET51.1.8.266473	0.2778	10	26
IESPGM.PTET51.1.8.267755	0.4667	21	24
IESPGM.PTET51.1.8.267819	0.4400	22	28
IESPGM.PTET51.1.8.269524	0.3158	24	52
IESPGM.PTET51.1.8.271474	0.2250	9	31
IESPGM.PTET51.1.8.272310	0.3750	9	15
IESPGM.PTET51.1.8.272319	0.4815	13	14
IESPGM.PTET51.1.8.273101	0.2923	19	46
IESPGM.PTET51.1.8.273210	0.3485	23	43
IESPGM.PTET51.1.8.273631	0.5000	29	29
IESPGM.PTET51.1.8.278536	1.0000	25	0
IESPGM.PTET51.1.8.283606	0.6000	18	12
IESPGM.PTET51.1.8.283793	0.8421	16	3
IESPGM.PTET51.1.8.284326	0.3095	13	29
IESPGM.PTET51.1.8.285769	0.2973	11	26
IESPGM.PTET51.1.8.286341	0.7778	21	6
IESPGM.PTET51.1.8.287544	0.3448	10	19
IESPGM.PTET51.1.8.291341	0.2333	7	23
IESPGM.PTET51.1.8.292938	0.4118	21	30
IESPGM.PTET51.1.8.296493	0.1750	7	33
IESPGM.PTET51.1.8.298803	0.4651	20	23
IESPGM.PTET51.1.8.299143	0.1707	7	34
IESPGM.PTET51.1.8.308249	0.3059	26	59
IESPGM.PTET51.1.8.309701	0.2200	11	39
IESPGM.PTET51.1.8.311217	0.1333	6	39
IESPGM.PTET51.1.8.312905	0.5714	12	9
IESPGM.PTET51.1.8.316785	0.2500	19	57
IESPGM.PTET51.1.8.318091	0.8462	22	4
IESPGM.PTET51.1.8.318963	0.4528	24	29
IESPGM.PTET51.1.8.321975	0.3594	23	41
IESPGM.PTET51.1.8.322523	0.4062	13	19
IESPGM.PTET51.1.8.324327	0.4667	14	16
IESPGM.PTET51.1.8.324333	0.5429	19	16
IESPGM.PTET51.1.8.329087	0.1250	4	28
IESPGM.PTET51.1.8.330964	0.4242	14	19
IESPGM.PTET51.1.8.331821	0.3944	28	43
IESPGM.PTET51.1.8.332395	0.3506	27	50
IESPGM.PTET51.1.8.333923	0.4571	16	19
IESPGM.PTET51.1.8.335782	0.4348	20	26
IESPGM.PTET51.1.8.336268	0.3448	10	19
IESPGM.PTET51.1.8.339425	0.2051	8	31
IESPGM.PTET51.1.8.341661	0.1375	11	69
IESPGM.PTET51.1.8.342013	0.7105	27	11
IESPGM.PTET51.1.8.342837	0.7069	41	17
IESPGM.PTET51.1.8.350555	0.6000	15	10
IESPGM.PTET51.1.8.351546	0.3111	14	31
IESPGM.PTET51.1.8.354785	0.2800	7	18
IESPGM.PTET51.1.8.361311	0.5091	28	27
IESPGM.PTET51.1.8.361447	0.1875	9	39
IESPGM.PTET51.1.8.361463	0.2400	12	38
IESPGM.PTET51.1.8.361485	0.2766	13	34
IESPGM.PTET51.1.8.361694	0.2951	18	43
IESPGM.PTET51.1.8.365236	0.2763	21	55
IESPGM.PTET51.1.8.365698	0.3469	17	32
IESPGM.PTET51.1.8.366201	0.7027	26	11
IESPGM.PTET51.1.8.367803	0.1961	10	41
IESPGM.PTET51.1.8.368167	0.1842	7	31
IESPGM.PTET51.1.8.369698	0.0000	0	38
IESPGM.PTET51.1.8.369809	0.0000	0	32
IESPGM.PTET51.1.8.372466	0.2121	7	26
IESPGM.PTET51.1.8.375575	0.7619	16	5
IESPGM.PTET51.1.8.376066	0.2683	11	30
IESPGM.PTET51.1.8.376222	0.2687	18	49
IESPGM.PTET51.1.8.377659	0.0746	5	62
IESPGM.PTET51.1.8.379796	0.0286	1	34
IESPGM.PTET51.1.8.380197	0.1707	7	34
IESPGM.PTET51.1.8.382877	0.4773	21	23
IESPGM.PTET51.1.8.383576	0.1548	13	71
IESPGM.PTET51.1.8.389896	0.2754	19	50
IESPGM.PTET51.1.8.390398	0.4898	24	25
IESPGM.PTET51.1.8.392315	0.1566	13	70
IESPGM.PTET51.1.8.392723	0.2821	11	28
IESPGM.PTET51.1.8.394620	0.4000	18	27
IESPGM.PTET51.1.8.394863	0.4324	16	21
IESPGM.PTET51.1.8.395513	0.1429	4	24
IESPGM.PTET51.1.8.396213	0.3235	11	23
IESPGM.PTET51.1.8.397739	0.6774	21	10
IESPGM.PTET51.1.8.400571	0.1579	9	48
IESPGM.PTET51.1.8.403907	0.2642	14	39
IESPGM.PTET51.1.8.403945	0.5192	27	25
IESPGM.PTET51.1.8.405989	0.2703	20	54
IESPGM.PTET51.1.8.407305	0.0909	6	60
IESPGM.PTET51.1.8.409565	0.2188	7	25
IESPGM.PTET51.1.8.411213	0.1579	6	32
IESPGM.PTET51.1.8.412432	0.1765	6	28
IESPGM.PTET51.1.8.413764	0.3608	35	62
IESPGM.PTET51.1.8.414271	0.3871	24	38
IESPGM.PTET51.1.8.418076	0.2344	15	49
IESPGM.PTET51.1.8.419606	0.1515	10	56
